Account,Invoice Number,Allocation Title,Invoice Status,Date,Due Date,Invoice Total,Last Paid Date,Paid,Due
30014110842,84844,07012025 - 983,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:07,0.18,0
35013484791,85011,07012025 - 878,Paid,1/1/2026 0:00,1/16/2026 0:00,275.61,1/16/2026 13:20,275.61,0
30015235895,84910,07012025 - 949,Paid,1/1/2026 0:00,1/16/2026 0:00,53.75,1/16/2026 13:11,53.75,0
30011176887,84612,07012025 - 696,Authorized,1/1/2026 0:00,1/16/2026 0:00,28.42,1/16/2026 13:13,0,28.42
30013680381,84672,07012025 - 918,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:10,0.18,0
35010035463,84668,07012025 - 1074,Paid,1/1/2026 0:00,1/16/2026 0:00,75.4,1/16/2026 13:20,75.4,0
30014894619,84965,07012025 - 759,Paid,1/1/2026 0:00,1/16/2026 0:00,22.7,1/16/2026 13:14,22.7,0
30014188210,84777,07012025 - 1020,Paid,1/1/2026 0:00,1/16/2026 0:00,208.11,1/16/2026 13:17,208.11,0
35013145400,84837,07012025 - 817,Paid,1/1/2026 0:00,1/16/2026 0:00,24.53,1/16/2026 13:11,24.53,0
30014259508,84797,07012025 - 1026,Paid,1/1/2026 0:00,1/16/2026 0:00,47.41,1/27/2026 19:09,47.41,0
30014766049,84810,07012025 - 1071,Authorized,1/1/2026 0:00,1/16/2026 0:00,11.46,,0,11.46
30015831362,84688,07012025 - 824,Paid,1/1/2026 0:00,1/16/2026 0:00,50.47,1/16/2026 13:10,50.47,0
30015728774,84638,07012025 - 1174,Paid,1/1/2026 0:00,1/16/2026 0:00,131.58,1/16/2026 13:07,131.58,0
30015742650,84787,07012025 - 966,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:10,0.18,0
35015029172,84840,07012025 - 751,Paid,1/1/2026 0:00,1/16/2026 0:00,28.01,1/16/2026 13:08,28.01,0
35011535743,84980,07012025 - 1076,Paid,1/1/2026 0:00,1/16/2026 0:00,88.88,1/16/2026 13:06,88.88,0
30012832884,84897,07012025 - 838,Paid,1/1/2026 0:00,1/16/2026 0:00,116.88,1/16/2026 13:14,116.88,0
35016754984,85013,07012025 - 735,Paid,1/1/2026 0:00,1/16/2026 0:00,121.17,1/7/2026 3:43,121.17,0
35012031106,84882,07012025 - 936,Paid,1/1/2026 0:00,1/16/2026 0:00,46.6,1/16/2026 13:03,46.6,0
30010028238,84649,07012025 - 873,Paid,1/1/2026 0:00,1/16/2026 0:00,80.1,1/16/2026 13:12,80.1,0
35012580581,84876,07012025 - 879,Authorized,1/1/2026 0:00,1/16/2026 0:00,66.41,1/16/2026 13:18,0,66.41
35015065309,84870,07012025 - 743,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
35015925486,84549,07012025 - 1115,Paid,1/1/2026 0:00,1/16/2026 0:00,131.99,1/16/2026 15:38,131.99,0
30014799206,84814,07012025 - 797,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35011227796,84632,07012025 - 717,Paid,1/1/2026 0:00,1/16/2026 0:00,52.11,1/16/2026 13:06,52.11,0
30013008690,85002,07012025 - 1148,Authorized,1/1/2026 0:00,1/16/2026 0:00,68.87,1/16/2026 13:01,0,68.87
35012078560,84656,07012025 - 1177,Paid,1/1/2026 0:00,1/16/2026 0:00,142.82,1/16/2026 13:05,142.82,0
30015130971,84854,07012025 - 781,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
35011665466,84966,07012025 - 860,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,67.23,,0,67.23
35012687295,84944,07012025 - 1038,Paid,1/1/2026 0:00,1/16/2026 0:00,46.6,1/16/2026 13:12,46.6,0
30010276290,84791,07012025 - 1067,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35010667588,84592,07012025 - 782,Paid,1/1/2026 0:00,1/16/2026 0:00,63.35,1/16/2026 13:01,63.35,0
35015163823,84765,07012025 - 1147,Paid,1/1/2026 0:00,1/16/2026 0:00,102.16,1/16/2026 13:19,102.16,0
35014257055,84555,07012025 - 750,Paid,1/1/2026 0:00,1/16/2026 0:00,68.04,1/19/2026 0:15,68.04,0
35011829799,84646,07012025 - 1136,Paid,1/1/2026 0:00,1/16/2026 0:00,190.42,1/16/2026 13:11,190.42,0
35011514193,84595,07012025 - 692,Paid,1/1/2026 0:00,1/16/2026 0:00,203.09,1/16/2026 13:03,203.09,0
35011287212,84806,07012025 - 679,Paid,1/1/2026 0:00,1/16/2026 0:00,125.86,1/16/2026 13:05,125.86,0
35011638901,84834,07012025 - 954,Paid,1/1/2026 0:00,1/16/2026 0:00,34.34,1/16/2026 13:18,34.34,0
35017214475,84989,07012025 - 851,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:14,0.18,0
35013805920,84867,07012025 - 909,Paid,1/1/2026 0:00,1/16/2026 0:00,57.22,1/16/2026 13:04,57.22,0
30015820498,84606,07012025 - 1032,Paid,1/1/2026 0:00,1/16/2026 0:00,3.43,1/16/2026 13:17,3.43,0
35012083057,84990,07012025 - 738,Paid,1/1/2026 0:00,1/16/2026 0:00,41.28,1/16/2026 13:03,41.28,0
30010136684,84609,07012025 - 790,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30015262733,84602,07012025 - 723,Paid,1/1/2026 0:00,1/16/2026 0:00,20.65,1/16/2026 13:15,20.65,0
30014375874,84704,07012025 - 1048,Paid,1/1/2026 0:00,1/16/2026 0:00,251.91,1/16/2026 13:02,251.91,0
35013327875,84718,07012025 - 961,Paid,1/1/2026 0:00,1/16/2026 0:00,104.82,1/16/2026 13:06,104.82,0
30014686395,84860,07012025 - 834,Paid,1/1/2026 0:00,1/16/2026 0:00,90.11,1/3/2026 20:07,90.11,0
30013519068,84639,07012025 - 1137,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
35016595932,84634,07012025 - 801,Paid,1/1/2026 0:00,1/16/2026 0:00,44.76,1/16/2026 13:03,44.76,0
35016790095,84543,07012025 - 934,Paid,1/1/2026 0:00,1/16/2026 0:00,102.16,1/16/2026 13:11,102.16,0
30011471007,84758,07012025 - 1004,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.36,,0,0.36
35010402309,84666,07012025 - 1145,Paid,1/1/2026 0:00,1/16/2026 0:00,128.11,1/16/2026 13:05,128.11,0
30013362352,84959,07012025 - 1097,Authorized,1/1/2026 0:00,1/16/2026 0:00,23.72,,0,23.72
30016054121,84663,07012025 - 935,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:15,0.18,0
30010399266,84792,07012025 - 1103,Paid,1/1/2026 0:00,1/16/2026 0:00,96.64,1/16/2026 13:08,96.64,0
35015128669,84913,07012025 - 832,Paid,1/1/2026 0:00,1/16/2026 0:00,192.87,1/16/2026 13:19,192.87,0
30015521922,84572,07012025 - 864,Paid,1/1/2026 0:00,1/16/2026 0:00,59.87,1/2/2026 20:14,59.87,0
35016316347,84911,07012025 - 1064,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35014709972,84566,07012025 - 939,Authorized,1/1/2026 0:00,1/16/2026 0:00,26.57,,0,26.57
30013649113,84836,07012025 - 777,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:15,0.18,0
35013093022,84748,07012025 - 1176,Paid,1/1/2026 0:00,1/16/2026 0:00,115.45,1/16/2026 13:04,115.45,0
30013990087,84902,07012025 - 798,Paid,1/1/2026 0:00,1/16/2026 0:00,28.82,1/16/2026 13:19,28.82,0
30012638448,85018,07012025 - 972,Paid,1/1/2026 0:00,1/16/2026 0:00,62.12,1/16/2026 13:08,62.12,0
30014409269,84782,07012025 - 713,Paid,1/1/2026 0:00,1/16/2026 0:00,182.04,2/16/2026 19:22,182.04,0
35011674716,84590,07012025 - 1041,Paid,1/1/2026 0:00,1/16/2026 0:00,49.45,1/16/2026 13:15,49.45,0
35012524753,84781,07012025 - 1070,Paid,1/1/2026 0:00,1/16/2026 0:00,144.79,1/16/2026 13:02,144.79,0
35010397244,84885,07012025 - 847,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30011092845,84783,07012025 - 911,Authorized,1/1/2026 0:00,1/16/2026 0:00,31.48,,0,31.48
35014616318,84827,07012025 - 1047,Paid,1/1/2026 0:00,1/16/2026 0:00,126.68,1/16/2026 13:18,126.68,0
35016457554,84976,07012025 - 1051,Paid,1/1/2026 0:00,1/16/2026 0:00,98.29,1/16/2026 13:21,98.29,0
35016167641,84568,07012025 - 989,Paid,1/1/2026 0:00,1/16/2026 0:00,99.51,1/16/2026 13:15,99.51,0
30014927336,84808,07012025 - 1112,Paid,1/1/2026 0:00,1/16/2026 0:00,50.89,1/3/2026 15:58,50.89,0
35012394694,84914,07012025 - 1166,Paid,1/1/2026 0:00,1/16/2026 0:00,118.6,1/16/2026 13:14,118.6,0
30015395095,84848,07012025 - 993,Paid,1/1/2026 0:00,1/16/2026 0:00,4.72,1/16/2026 13:07,4.72,0
30015233189,84816,07012025 - 1006,Paid,1/1/2026 0:00,1/16/2026 0:00,66,1/16/2026 13:17,66,0
30015933697,84926,07012025 - 1133,Paid,1/1/2026 0:00,1/16/2026 0:00,16.36,1/16/2026 13:13,16.36,0
30015210195,84667,07012025 - 742,Paid,1/1/2026 0:00,1/16/2026 0:00,69.89,1/16/2026 13:05,69.89,0
35011208929,84832,07012025 - 897,Paid,1/1/2026 0:00,1/16/2026 0:00,21.68,1/16/2026 13:14,21.68,0
35012636805,84972,07012025 - 788,Paid,1/1/2026 0:00,1/16/2026 0:00,39.25,1/16/2026 13:01,39.25,0
30015939215,85017,07012025 - 1056,Paid,1/1/2026 0:00,1/16/2026 0:00,61.51,1/16/2026 13:17,61.51,0
35011408743,84951,07012025 - 1100,Paid,1/1/2026 0:00,1/16/2026 0:00,67.23,1/16/2026 13:01,67.23,0
35012408833,84594,07012025 - 962,Paid,1/1/2026 0:00,1/16/2026 0:00,147.11,1/16/2026 13:06,147.11,0
35014142521,84629,07012025 - 952,Paid,1/1/2026 0:00,1/16/2026 0:00,32.7,1/16/2026 13:04,32.7,0
35013521733,84559,07012025 - 927,Paid,1/1/2026 0:00,1/16/2026 0:00,90.52,1/16/2026 13:18,90.52,0
30010996772,84948,07012025 - 1053,Paid,1/1/2026 0:00,1/16/2026 0:00,64.98,1/16/2026 13:16,64.98,0
35014914408,84909,07012025 - 1135,Paid,1/1/2026 0:00,1/16/2026 0:00,49.04,1/16/2026 13:02,49.04,0
35011768229,84561,07012025 - 887,Paid,1/1/2026 0:00,1/16/2026 0:00,31.07,1/16/2026 13:07,31.07,0
30010814736,84804,07012025 - 889,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30012291313,84633,07012025 - 1069,Paid,1/1/2026 0:00,1/16/2026 0:00,92.16,1/16/2026 13:07,92.16,0
35010513113,84862,07012025 - 884,Paid,1/1/2026 0:00,1/16/2026 0:00,40.06,1/16/2026 13:02,40.06,0
30014245143,84611,07012025 - 942,Paid,1/1/2026 0:00,1/16/2026 0:00,38.22,1/16/2026 13:04,38.22,0
35010423370,84853,07012025 - 920,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:11,0,0.18
35012587206,84575,07012025 - 1007,Paid,1/1/2026 0:00,1/16/2026 0:00,64.17,1/16/2026 13:08,64.17,0
30014853946,84673,07012025 - 778,Paid,1/1/2026 0:00,1/16/2026 0:00,144.46,1/6/2026 1:37,144.46,0
35016059384,84999,07012025 - 721,Paid,1/1/2026 0:00,1/16/2026 0:00,58.24,1/16/2026 13:20,58.24,0
35012005977,84866,07012025 - 984,Authorized,1/1/2026 0:00,1/16/2026 0:00,87.05,,0,87.05
35011336936,84675,07012025 - 875,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.19,,0,0.19
35010704886,85014,07012025 - 662,Paid,1/1/2026 0:00,1/16/2026 0:00,131.99,1/16/2026 13:11,131.99,0
35012334401,84872,07012025 - 985,Paid,1/1/2026 0:00,1/16/2026 0:00,13.7,1/16/2026 13:09,13.7,0
30015041863,84732,07012025 - 876,Paid,1/1/2026 0:00,1/16/2026 0:00,64.57,1/16/2026 13:12,64.57,0
35015877414,84894,07012025 - 843,Paid,1/1/2026 0:00,1/16/2026 0:00,145.68,1/16/2026 13:14,145.68,0
30013828899,84652,07012025 - 813,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,2/4/2026 13:44,0.18,0
35015967231,84805,07012025 - 773,Paid,1/1/2026 0:00,1/16/2026 0:00,80.51,1/16/2026 13:10,80.51,0
35014332692,84818,07012025 - 1170,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/20/2026 15:44,0.18,0
35017309911,84623,07012025 - 823,Paid,1/1/2026 0:00,1/16/2026 0:00,80.51,1/16/2026 13:02,80.51,0
35010814891,84874,07012025 - 861,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,8.19,,0,8.19
35011237985,84542,07012025 - 685,Paid,1/1/2026 0:00,1/16/2026 0:00,49.86,1/16/2026 13:17,49.86,0
30011971444,84737,08012025 - 1575,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35014427302,84994,07012025 - 1160,Authorized,1/1/2026 0:00,1/16/2026 0:00,486.04,,0,486.04
30015076471,84941,07012025 - 725,Paid,1/1/2026 0:00,1/16/2026 0:00,190.42,1/3/2026 19:04,190.42,0
30013952228,84750,07012025 - 757,Paid,1/1/2026 0:00,1/16/2026 0:00,158.35,1/16/2026 13:07,158.35,0
35014704155,84993,07012025 - 928,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:18,0.18,0
30015395079,84615,07012025 - 992,Paid,1/1/2026 0:00,1/16/2026 0:00,45.99,1/16/2026 13:09,45.99,0
30014881376,84903,07012025 - 1081,Paid,1/1/2026 0:00,1/16/2026 0:00,76.22,1/16/2026 13:02,76.22,0
35011944937,84905,07012025 - 672,Authorized,1/1/2026 0:00,1/16/2026 0:00,34.95,,0,34.95
35016644201,84869,07012025 - 720,Paid,1/1/2026 0:00,1/16/2026 0:00,68.46,1/16/2026 13:03,68.46,0
35013329905,84945,07012025 - 1132,Authorized,1/1/2026 0:00,1/16/2026 0:00,27.6,,0,27.6
30012318066,84645,07012025 - 1061,Paid,1/1/2026 0:00,1/16/2026 0:00,112.99,1/16/2026 13:18,112.99,0
30013313678,84767,07012025 - 660,Paid,1/1/2026 0:00,1/16/2026 0:00,96.64,1/16/2026 13:04,96.64,0
35012469215,84692,07012025 - 802,Paid,1/1/2026 0:00,1/16/2026 0:00,31.88,1/9/2026 15:04,31.88,0
30014596263,84680,07012025 - 963,Paid,1/1/2026 0:00,1/16/2026 0:00,181.02,1/16/2026 13:02,181.02,0
35014103622,84974,07012025 - 1130,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:11,0,0.18
30015191957,84786,07012025 - 1030,Paid,1/1/2026 0:00,1/16/2026 0:00,47.01,1/16/2026 13:11,47.01,0
35012656621,84693,07012025 - 666,Paid,1/1/2026 0:00,1/16/2026 0:00,97.95,1/16/2026 13:03,97.95,0
30015816223,84679,07012025 - 1157,Paid,1/1/2026 0:00,1/16/2026 0:00,87.05,1/16/2026 13:08,87.05,0
35010711741,84908,07012025 - 1055,Paid,1/1/2026 0:00,1/16/2026 0:00,25.35,1/16/2026 13:06,25.35,0
30011419691,84825,07012025 - 837,Paid,1/1/2026 0:00,1/16/2026 0:00,268.67,1/16/2026 13:10,268.67,0
30013131617,84937,07012025 - 745,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35012906992,84563,07012025 - 1120,Paid,1/1/2026 0:00,1/16/2026 0:00,107.68,1/16/2026 13:08,107.68,0
30012423098,84546,07012025 - 755,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:11,0.18,0
35016819779,84812,07012025 - 688,Paid,1/1/2026 0:00,1/16/2026 0:00,75.4,1/16/2026 13:11,75.4,0
35011239064,84682,07012025 - 829,Paid,1/1/2026 0:00,1/16/2026 0:00,30.05,1/16/2026 13:19,30.05,0
30012703036,84625,07012025 - 959,Paid,1/1/2026 0:00,1/16/2026 0:00,196.75,1/16/2026 13:08,196.75,0
35013589854,84637,07012025 - 766,Authorized,1/1/2026 0:00,1/16/2026 0:00,51.3,,0,51.3
35016975159,84796,07012025 - 814,Paid,1/1/2026 0:00,1/16/2026 0:00,214.74,1/16/2026 13:15,214.74,0
35010864490,84995,07012025 - 931,Paid,1/1/2026 0:00,1/16/2026 0:00,54.77,1/16/2026 13:13,54.77,0
30015818039,84647,07012025 - 910,Paid,1/1/2026 0:00,1/16/2026 0:00,177.96,1/16/2026 13:01,177.96,0
35014902304,84775,07012025 - 1017,Paid,1/1/2026 0:00,1/16/2026 0:00,111.56,1/12/2026 16:04,111.56,0
35014760751,84669,07012025 - 1044,Paid,1/1/2026 0:00,1/16/2026 0:00,139.76,1/16/2026 13:01,139.76,0
35011413990,84884,07012025 - 1153,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:03,0,0.18
30012734940,84723,07012025 - 906,Paid,1/1/2026 0:00,1/16/2026 0:00,68.87,1/16/2026 13:12,68.87,0
30014670225,84950,07012025 - 693,Paid,1/1/2026 0:00,1/16/2026 0:00,80.1,1/16/2026 13:04,80.1,0
35010718639,85015,07012025 - 1139,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
30015255182,84714,07012025 - 1117,Paid,1/1/2026 0:00,1/16/2026 0:00,47.01,1/16/2026 13:03,47.01,0
35012376550,84729,07012025 - 1043,Authorized,1/1/2026 0:00,1/16/2026 0:00,3.07,,0,3.07
30015246710,84618,07012025 - 671,Paid,1/1/2026 0:00,1/16/2026 0:00,109.93,1/16/2026 13:01,109.93,0
35016485456,84721,07012025 - 761,Authorized,1/1/2026 0:00,1/16/2026 0:00,65.39,1/16/2026 13:14,0,65.39
30015163519,84793,07012025 - 844,Paid,1/1/2026 0:00,1/16/2026 0:00,72.33,1/16/2026 13:01,72.33,0
35012803926,84640,07012025 - 1063,Paid,1/1/2026 0:00,1/16/2026 0:00,95.62,1/16/2026 13:12,95.62,0
30015787325,84998,07012025 - 1015,Paid,1/1/2026 0:00,1/16/2026 0:00,89.29,1/16/2026 13:12,89.29,0
35012789034,84895,07012025 - 891,Paid,1/1/2026 0:00,1/16/2026 0:00,112.17,1/16/2026 13:19,112.17,0
30015149179,84589,07012025 - 709,Paid,1/1/2026 0:00,1/16/2026 0:00,111.56,1/16/2026 13:05,111.56,0
35014998013,84726,07012025 - 718,Paid,1/1/2026 0:00,1/16/2026 0:00,74.18,1/16/2026 13:17,74.18,0
35011358591,84630,07012025 - 944,Paid,1/1/2026 0:00,1/16/2026 0:00,44.76,1/16/2026 13:03,44.76,0
35013714098,84861,07012025 - 1001,Paid,1/1/2026 0:00,1/16/2026 0:00,97.05,1/16/2026 13:04,97.05,0
35015142108,84553,07012025 - 803,Paid,1/1/2026 0:00,1/16/2026 0:00,38.84,12/31/2025 12:00,38.84,0
30014985607,84938,07012025 - 695,Paid,1/1/2026 0:00,1/16/2026 0:00,19.22,1/16/2026 13:06,19.22,0
35011055783,84991,07012025 - 969,Authorized,1/1/2026 0:00,1/16/2026 0:00,160.79,,0,160.79
30011541296,84756,07012025 - 866,Paid,1/1/2026 0:00,1/16/2026 0:00,80.51,1/16/2026 13:06,80.51,0
30010525423,84620,07012025 - 877,Paid,1/1/2026 0:00,1/16/2026 0:00,23.72,1/16/2026 13:02,23.72,0
35014851477,84570,07012025 - 729,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:06,0.18,0
30013751505,84893,07012025 - 730,Paid,1/1/2026 0:00,1/16/2026 0:00,41.28,1/16/2026 13:16,41.28,0
30013991770,85021,07012025 - 1126,Paid,1/1/2026 0:00,1/16/2026 0:00,66.82,1/16/2026 13:10,66.82,0
30015861047,84841,07012025 - 785,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35013031030,84616,07012025 - 946,Paid,1/1/2026 0:00,1/16/2026 0:00,17.25,1/8/2026 18:38,17.25,0
30017001634,84864,09012025 - 1669,Paid,1/1/2026 0:00,1/16/2026 0:00,67.63,1/16/2026 13:03,67.63,0
35014140210,84935,07012025 - 1106,Paid,1/1/2026 0:00,1/16/2026 0:00,72.33,1/20/2026 12:00,72.33,0
35015477983,84683,07012025 - 830,Paid,1/1/2026 0:00,1/16/2026 0:00,24.53,1/16/2026 13:16,24.53,0
30014983578,84773,07012025 - 747,Paid,1/1/2026 0:00,1/16/2026 0:00,55.58,1/16/2026 13:16,55.58,0
35010967749,84800,07012025 - 970,Paid,1/1/2026 0:00,1/16/2026 0:00,14.93,1/19/2026 23:20,14.93,0
35014287888,84776,07012025 - 733,Paid,1/1/2026 0:00,1/16/2026 0:00,81.53,1/16/2026 13:20,81.53,0
35013024217,84745,07012025 - 1022,Paid,1/1/2026 0:00,1/16/2026 0:00,55.99,1/7/2026 12:00,55.99,0
35016494466,84600,07012025 - 996,Paid,1/1/2026 0:00,1/16/2026 0:00,215.55,1/16/2026 13:04,215.55,0
30015763441,84558,07012025 - 705,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:13,0.18,0
30014377953,84694,07012025 - 1072,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,378.38,,0,378.38
30016331701,84579,07012025 - 1162,Authorized,1/1/2026 0:00,1/16/2026 0:00,47.82,,0,47.82
30013836520,84967,07012025 - 809,Paid,1/1/2026 0:00,1/16/2026 0:00,44.76,1/16/2026 13:06,44.76,0
30015676049,84642,07012025 - 974,Paid,1/1/2026 0:00,1/16/2026 0:00,81.94,1/7/2026 14:32,81.94,0
35016757201,84819,07012025 - 924,Paid,1/1/2026 0:00,1/16/2026 0:00,91.33,1/16/2026 13:03,91.33,0
30013046211,84581,07012025 - 1049,Authorized,1/1/2026 0:00,1/16/2026 0:00,22.29,1/16/2026 13:08,0,22.29
35011413396,84698,08012025 - 1580,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30013650103,84886,07012025 - 968,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:01,0.18,0
30010927330,84856,07012025 - 774,Authorized,1/1/2026 0:00,1/16/2026 0:00,233.33,,0,233.33
30015405308,85010,07012025 - 706,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:16,0.18,0
30014748021,84677,08012025 - 1576,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
35010794325,84733,07012025 - 938,Authorized,1/1/2026 0:00,1/16/2026 0:00,19.22,,0,19.22
30015313130,84603,07012025 - 1018,Paid,1/1/2026 0:00,1/16/2026 0:00,24.12,1/16/2026 13:13,24.12,0
30015012666,84544,07012025 - 1113,Paid,1/1/2026 0:00,1/16/2026 0:00,35.36,1/16/2026 13:03,35.36,0
30011557805,85007,07012025 - 901,Authorized,1/1/2026 0:00,1/16/2026 0:00,147.11,,0,147.11
35015379122,84978,07012025 - 1065,Paid,1/1/2026 0:00,1/16/2026 0:00,76.22,1/16/2026 13:04,76.22,0
30016213990,84955,07012025 - 786,Authorized,1/1/2026 0:00,1/16/2026 0:00,93.59,,0,93.59
30015693333,84912,07012025 - 791,Authorized,1/1/2026 0:00,1/16/2026 0:00,199.21,,0,199.21
30013312670,84736,07012025 - 1088,Authorized,1/1/2026 0:00,1/16/2026 0:00,26.29,,0,26.29
30015165860,84657,07012025 - 689,Paid,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30014252545,84621,07012025 - 881,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,77.65,,0,77.65
35010331797,85001,07012025 - 726,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:10,0,0.18
30016012749,84820,07012025 - 1123,Paid,1/1/2026 0:00,1/16/2026 0:00,91.33,1/16/2026 13:08,91.33,0
35012242315,84661,07012025 - 1028,Authorized,1/1/2026 0:00,1/16/2026 0:00,121.98,,0,121.98
35016844702,84728,07012025 - 1000,Paid,1/1/2026 0:00,1/16/2026 0:00,31.48,2/19/2026 12:00,31.48,0
30016294206,84952,07012025 - 821,Authorized,1/1/2026 0:00,1/16/2026 0:00,48.64,,0,48.64
30015426080,84631,07012025 - 1039,Authorized,1/1/2026 0:00,1/16/2026 0:00,25.75,,0,25.75
35016612711,84711,07012025 - 667,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
30016048958,84973,07012025 - 848,Authorized,1/1/2026 0:00,1/16/2026 0:00,67.63,,0,67.63
30010308309,84757,07012025 - 1129,Authorized,1/1/2026 0:00,1/16/2026 0:00,177.55,,0,177.55
30014728510,84540,07012025 - 1140,Authorized,1/1/2026 0:00,1/16/2026 0:00,71.93,,0,71.93
30016198670,84696,07012025 - 687,Authorized,1/1/2026 0:00,1/16/2026 0:00,157.33,,0,157.33
30015862649,84703,07012025 - 905,Authorized,1/1/2026 0:00,1/16/2026 0:00,9.83,,0,9.83
30012036056,84852,07012025 - 842,Paid,1/1/2026 0:00,1/16/2026 0:00,63.35,1/14/2026 0:21,63.35,0
35010780308,84815,07012025 - 684,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,15.96,,0,15.96
30012907801,84628,07012025 - 1104,Paid,1/1/2026 0:00,1/16/2026 0:00,41.69,1/22/2026 12:00,41.69,0
30015331033,84752,07012025 - 1178,Authorized,1/1/2026 0:00,1/16/2026 0:00,145.27,,0,145.27
30014617036,84907,07012025 - 932,Authorized,1/1/2026 0:00,1/16/2026 0:00,207.78,,0,207.78
30014401928,84574,07012025 - 792,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30010784046,84779,07012025 - 978,Authorized,1/1/2026 0:00,1/16/2026 0:00,154.46,,0,154.46
30012786098,84795,07012025 - 1124,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0,,0,0
30016235290,84961,07012025 - 731,Authorized,1/1/2026 0:00,1/16/2026 0:00,97.88,,0,97.88
35011859614,84939,07012025 - 835,Paid,1/1/2026 0:00,1/16/2026 0:00,29.64,2/16/2026 19:56,29.64,0
35010888192,84707,07012025 - 734,Paid,1/1/2026 0:00,1/16/2026 0:00,153.85,1/16/2026 13:07,153.85,0
30015062372,84596,07012025 - 980,Paid,1/1/2026 0:00,1/16/2026 0:00,33.52,1/16/2026 13:15,33.52,0
30013132367,84845,07012025 - 991,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,,0,0.18
30011758841,84678,07012025 - 812,Authorized,1/1/2026 0:00,1/16/2026 0:00,165.09,,0,165.09
30013935439,84755,07012025 - 783,Authorized,1/1/2026 0:00,1/16/2026 0:00,126.27,,0,126.27
30014800152,84918,07012025 - 940,Paid,1/1/2026 0:00,1/16/2026 0:00,32.7,1/16/2026 13:01,32.7,0
30014618752,84583,07012025 - 771,Authorized,1/1/2026 0:00,1/16/2026 0:00,0.18,2/16/2026 18:41,0,0.18
30014602764,84873,07012025 - 1142,Authorized,1/1/2026 0:00,1/16/2026 0:00,184.08,,0,184.08
35014528059,84565,07012025 - 933,Uncollectible,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:13,0,0.18
35016084051,84715,07012025 - 981,Paid,1/1/2026 0:00,1/16/2026 0:00,0.18,1/16/2026 13:12,0.18,0
30015326595,84710,07012025 - 899,Authorized,1/1/2026 0:00,1/16/2026 0:00,91.75,,0,91.75
30013145153,84598,07012025 - 819,Authorized,1/1/2026 0:00,1/16/2026 0:00,102.98,,0,102.98
